,FINAL_FIX,sentiment,confidence,label
5272,mudah mesan tiket kereta hotel tingkat terus layan,0,0.9997485280036926,Negative
5276,aplikasi yg sangat mudah segala dlm jalan ku fiturnya lengkap mantap,1,0.9997699856758118,Positive
5279,kok tiket gak reschedule yah sangat buruk aplikasi,0,0.9999322891235352,Negative
5281,tambahin promo voucher diskon produk lain utama daerah luar pulau jawa utk tingkat pariwisata negeri,1,0.9997778534889221,Positive
5282,tiket dot kom selalu bantu suasana terbaiku,1,0.9998276233673096,Positive
5289,gak ganti hotel ngga refund,0,0.9999150037765503,Negative
5291,tadi mau instal ap mes tiket nyata pas baca ulas banyak kecewa jadi,0,0.999927282333374,Negative
5294,jauh beli tiket lancar mantap,0,0.9983055591583252,Negative
5306,mantap refund tiket ga minggu tahan,0,0.9998961687088013,Negative
5309,y h v b by c by all,0,0.9957590699195862,Negative
5310,aju blm gin dulu padahal bayar lancar,0,0.9999186992645264,Negative
5311,beli tiket pesawat neng banget,1,0.9997590184211731,Positive
5315,proses cepat bnyk discount tingkat,0,0.999804675579071,Negative
5316,aplikasi kagak jelas refund aja sulit udah gitu sekali proses malah kembaliin nya terus beli tiket kagak,0,0.9999356269836426,Negative
5324,baik banget customer care nya masalah bantu sampe beres aplikasi ramah guna,0,0.999909520149231,Negative
5327,good diskon sistem paymentnya oke bgt,1,0.999836802482605,Positive
5330,ffccff mn n bnn nk jl uu yu ibn e l ko lllo po ko ko ppkjhoohj nk hb kk jl jk km hh aganj lo n e kochi,0,0.9998326301574707,Negative
5331,sangat muas sesuai ulas langgan nya,0,0.9997887015342712,Negative
5333,opsi tulis nama belakang forum kosong berangkat cuma nama depan aja bagaimana selesai bayar nama jadi kalimat jadi sama ktp mohon bantu terima cek in,0,0.9999057054519653,Negative
5335,alhamdulillah sangat bantu masuk admin harap tambah check in online hindar antri bandara hindar resiko tular covid terimakasih,1,0.977783739566803,Positive
5340,coba baca ulas sini isi negatif semua otw hapus aplikasi jadi,0,0.9999161958694458,Negative
5343,sangat muas respon cepet banget,0,0.9999302625656128,Negative
5348,pilih hotel kamar bayar kamar penuh email wa saran pindah hotel saran klik hotel pilih pilih refund tau uang balik kapan,0,0.9999033212661743,Negative
5351,the fantastic application widz so many entertaint n easyness given and made our business become fun,1,0.999586284160614,Positive
5356,baru mau ajar cara pakai,0,0.9999216794967651,Negative
5359,sangat bantu cari tiket pesawat harga lebih jangkau moga paylater approve,1,0.9997511506080627,Positive
5370,puas klo beli tiket maupun booking hotel dsni,1,0.999482274055481,Positive
5371,aplikasi oke banget tinggal promonya jangan banyak syarat,1,0.9978392720222473,Positive
5373,hati hati buat penguna baru aju refund via tiket com susuah kemarin gagal terbang positif covid mau aju refund susah minta ampun kirim dokument selalu gagal alas periksa koneksi internet cs susah ditelfon nomer coba tlfn cs tiket com hubung sambung kecewa berat,0,0.9999228715896606,Negative
5374,sangat rekomendasi banget pake aplikasi percaya,1,0.985069990158081,Positive
5387,wah keren nginep pingin rilexs hotel nyaman dech pake paylatter mksh semua sukses selalu,1,0.9997746348381042,Positive
5390,y mo nb bh ni ni tu orang ik ih ih uji fu hhhhuuuuu banyak bunn,0,0.9998177886009216,Negative
5396,kasih bintang lima ajah kelihatanya bagus coba dulu,1,0.9924765229225159,Positive
5397,update aplikasi hp yg suppot appgallery diupgrade gay,0,0.9996393918991089,Negative
5400,yg d cari apa yg keluar apa download cuma ngabisin kuota aja,0,0.9998488426208496,Negative
5403,not recommended buruk sekali pelayananya yuk uninstall pindah app bro bro,0,0.9999374151229858,Negative
5406,suka mudah percaya rata aplikasi oke banget,1,0.9997056126594543,Positive
5407,tiket yak kami sering telusur andai andai libur tiba kapan segera visit tahu sedang tunggu dana cair lebih dulu jadi perlu ribet sesuatu paspor service,0,0.9998974800109863,Negative
5409,suka sama fitur live eventnya ken beli sampean tambahin fiturnya dong,1,0.9997960925102234,Positive
5411,mantap memmuskan x moga makin sukses sll klo tambah lg saldo min terimakasih,1,0.999592125415802,Positive
5412,review nya oke tinggal tambah villa min banyakin thank you,0,0.9960203766822815,Negative
5415,lebih murah aplikasi travel lain kereen,0,0.9996922016143799,Negative
5419,app bagus sangat bantu tp vocer nya gak pakai jam tentu mohon baik lg vocer nya trims,0,0.9999144077301025,Negative
5429,layan customer servicenya sangat kecewa beri solusi masalah keluh konsumen,0,0.9999275207519531,Negative
5430,beli tiket jadi mudah gampang,1,0.9996979236602783,Positive
5432,wooy balikin dana gw apliksi tipu jgn mau pakai apliksi dana gw g balikin,0,0.9999291896820068,Negative
5441,benar apk bagus murah cuma pelit soal paylater apply tolak apply tolak mending apk belah aja paylaternya approve,0,0.9998893737792969,Negative
5454,bayar hotel kasih waktu menit gilir dicancel sama hotel refundnya hari makan waktu lama,0,0.9999288320541382,Negative
5456,jujur sya pngen donload app liat keluh bawah jadi ngk jadi,0,0.9999357461929321,Negative
5463,baik sistem masa sen booking buat swab antigen ngantri tiket hari suruh balik besok booking nya ga cancel ha ha ha,0,0.9999191761016846,Negative
5464,layan customer care kurang muas selalu offline,0,0.99993896484375,Negative
5465,bad makan haram upload sesuai regulasi kalian refund malah salah upload berkas dalam link kalian kirim terima,0,0.9999215602874756,Negative
5468,pngjuan payltr susah skli buka mnu,0,0.9999301433563232,Negative
5471,model cwek catii fesbuku modelcewek canel yutupber,0,0.9998807907104492,Negative
5472,afk bener ngk si donk konsumen kasih yg bagus lh msak mau sen hotel kok datng cmn losmen biasa,1,0.9943909049034119,Positive
5475,baru coba moga depan makin baik,1,0.9991369843482971,Positive
5485,mantap banyakin promonya harga luar biasa oke,1,0.9998083710670471,Positive
5489,lebih komplit aplikasi yg  a,1,0.999405026435852,Positive
5494,tdk person apa mgp tukar dgn kartu,0,0.9998047947883606,Negative
5495,jangan pake nih aplikasi tar nyesel klo bandel trs nyesel jangan salahin gw y gw udah rating yg jujur tnk kapokkkkmennn,0,0.9994768500328064,Negative
5496,sangat bantu dlm jalan o,0,0.998299777507782,Negative
5498,maskapai ny yg brmasalah aplikasi yg ga beres cari promo dpt yg cocok tp ga jeda wkt bgt buai isi data hrg udh brubah lg total hrg finaly nya gila mahal bgt ga bs dicancel jd langsung masuk my order,0,0.9999017715454102,Negative
5499,aplikasi touring baik pribadi kalau kasih cashback banyak hehehehehe,1,0.9997594952583313,Positive
5511,good job atas masalah cepat tepat,1,0.9985602498054504,Positive
5517,pesan tiket kereta api bayar masuk my order kacau sekali,0,0.9999256134033203,Negative
5519,trima kasih tiket com jadi solusi beli tiket sy,1,0.9998006224632263,Positive
5521,mengunakan app tiket com tipu,0,0.9998880624771118,Negative
5525,tanks tiket com tanks google,0,0.9723742008209229,Negative
5528,kecewa karna pergi hotel pesawat ga dapet kode promo,0,0.9999144077301025,Negative
5529,lebih murah dri tetangga sblah poin limpah pokok the best,1,0.9997460246086121,Positive
5532,kata refund tp boong reschedule hotel aja ga nyari duit cara ga berkah,0,0.99992835521698,Negative
5534,bngt sangat cepat kalau mau booking apa,0,0.9998515844345093,Negative
5538,maskapai batal terbang refund tengah jumlah harga tiket parah,0,0.9998964071273804,Negative
5542,suami mau refund salah tanggal pas udah bayar ubah lah status nonrefundable mana csny gak yg tlpn online parahhhh,0,0.9999058246612549,Negative
5546,gak bantu reschedule ganti hari gak bantu,0,0.9999133348464966,Negative
5547,baik layan ramah refund cepat diskon asyik,0,0.9988895058631897,Negative
5548,mau tanya instal bagaimana cara biar akun tiket com,0,0.9999066591262817,Negative
5552,layan buruk booking inap alamat ga jelas ga hubung customer service via telpon cs wa ga tau lokasi hotel kontak minta refund ga,0,0.9999374151229858,Negative
5553,mantab gak ribet harga lebih miring banding platform belah,0,0.9998220801353455,Negative
5559,sen last mute harga yg jangkau,0,0.9997934699058533,Negative
5563,kacau sekali apk sy pesan hotel tempat nyata rumah biasa sangat sepi posisi jam mlm sy istirahat jalan jauh eh tempat sepi bukan hotel minta refund sulit moga berkah uang sy,0,0.9999321699142456,Negative
5566,aplikasi sangat bagus nyaman pakai mudah kini selalu pakai buat sen hotel tiket pesawat,1,0.9997085928916931,Positive
5573,aplikasi sulit refund padahl udah serta bukti positif hsil pcr udh gitu yg tera aplikasi beda dgn yg direfundkn unfollow mending booking tiket ditravel mah drpd aplikasi,0,0.9995083808898926,Negative
5575,strut stress street aye str eet,0,0.9999206066131592,Negative
5576,mudah n hemat u pmsanan tiket,1,0.999771773815155,Positive
5583,bagus oke mudah sekali pesan tiket,1,0.9987515211105347,Positive
5584,mudah mes tiket bahkan kondisi pepet,0,0.999923825263977,Negative
5592,buat cek ticket kapal lau seperti kasih bintang dlu,1,0.999779999256134,Positive
5594,layan cs sungguh buruk sistem jg buruk sekali jangan installl very very bad apps,0,0.9999399185180664,Negative
5595,b a g u s,0,0.9997251629829407,Negative
5603,bulan refund kembali selalu suruh tunggu lebih baik transaksi aplikasi belah mudah ga ribet no tipu,0,0.9994896650314331,Negative
5610,layan respon nya sangat baik cepat,0,0.999790370464325,Negative
5614,wah jelek bgt komenanan nya,0,0.9999384880065918,Negative
5615,aplikasi tipu jangan coba beli tiket aplikasi sungguh penuh tipu sy aju refund jam waktu berangkat yg claim total harga tiket,0,0.9998832941055298,Negative
5626,sen tiket gampang sini banyal promo mantul lahhh,1,0.999799907207489,Positive
5628,mau refund gak terus padahal jaring bagus,0,0.9999284744262695,Negative
5631,pertama kali nyoba download langsung buat transaksi beli tiket pulang pergi sby bth covid hendak refund pas mau refund atas hr pake pcr pas udah hr berangkat alas tiket pulang hr refund sulit terus regulasi gak yg sekarang jelas lanjut sangat sayang,0,0.9999105930328369,Negative
5632,seger adakan tiket bis rute lengkap terimakasih,1,0.9998138546943665,Positive
5633,mungkin beri opsi bayar dana payfazz jenis,0,0.9985717535018921,Negative
5638,nyesel beli tiket tiket com refund gk sesuai dgn hrpan tiket harga rp refund kaget bukan main yg refund cuma rp tiket com lintah darat teman segera uninstal aplikasi jgn giur dgn harga tiket murah alam lebih bagus traveloka refund tinggi,0,0.9998763799667358,Negative
5639,mantep banget si sistem refund nya cuma hari,0,0.9999231100082397,Negative
5642,pertama kali pake aplikasi lgsg diskon rb mantul,1,0.9967004656791687,Positive
5654,pesan hotel tiket pesawat kereta sewa mobil makin mudah makin dekat,1,0.9994087219238281,Positive
5655,aplikasi jelek krn mau refund pst sulit smua cs nya sibuk tlp lgs cs aja ga bs alih sistem tp sistem nya jg ga bs krm form refund isi padahal sdh lama pakai aplikasi smp indodana beri limit sangking sering nya pake aplikasi,0,0.9999339580535889,Negative
5659,min kode promo guna baru gk trmks,0,0.9996680021286011,Negative
5662,mau laku refund aja hasil antigen hari berangkat padahal orang positif abis kena regulasi normal aplikasi belah refund mudah aja tuh kalau hari berangkat lah nunggu hari hasil pcr berangkat hari buat antigen jadi orang sakit paksa buat keluar pcr antigen aju refund jauh hari aplikasi traveloka tuh sulit sama sekali,0,0.9999206066131592,Negative
5663,jujur kecewa semua bingung sama tampil nya kurang efesien nimbul salah mau klinik a dg huruf besar nyata klik klinik a huruf kecil perlu baruh deh aplikasi nya plus refund re schedule biar tiket to do harga ga berapa baca komentar nyata banyak yg kecewa hingga akhir uang hangus uang hangus pihak dg alas s k,0,0.999934196472168,Negative
5667,terima kasih ticket com bantu selesai masalah kemarin responnya sangat baik,1,0.9986959099769592,Positive
5668,mahal mahal coy mending agoda murah,0,0.9999170303344727,Negative
5671,refund tiket tes c v d aplikasi sbelah pdhl salah cukup fatal tp bantu,0,0.9998983144760132,Negative
5673,tempat bersih kamar luas layan ramah,0,0.9998798370361328,Negative
5676,sangat bantu mana kapan gampang beli tiket,1,0.9995217323303223,Positive
5677,dowload gegara ngiler inmyjurney ekarizal,0,0.9999269247055054,Negative
5680,kak kecewa lo ajuin refund tiket pesawat karna positif covid tp aplikasi gk hubungin layanann hubungin layan jg gk,0,0.9999115467071533,Negative
5681,mesan tiket transportasi paling relevan mudah paylater sangat bantu,0,0.9995457530021667,Negative
5685,bagus layan bagus tambah pesan point,1,0.9975646734237671,Positive
5686,poko nya mantap deh tiket com,1,0.9997430443763733,Positive
5688,aplikasi jlek jangan download nyesell,0,0.999897837638855,Negative
5690,maaf seblumnya trlanjur check in sekrang pdahal jadwal tiket bulan depan pa nerpengaruh,0,0.9998884201049805,Negative
5691,respon cepat isi data mudah,0,0.9997000694274902,Negative
5693,gilaaa harga tiket jauh lebih murahhh,1,0.9997692704200745,Positive
5695,aplikasi kacau banyak diskon tp banyak syarat tentu banyak menu jadi spam,0,0.9999113082885742,Negative
5707,n ojol n vv hu hu ixuh r xz jl b n o gc fcc b bio,0,0.9998986721038818,Negative
5711,ribet cukup rumah beli tiket,0,0.999756395816803,Negative
5715,gak jelas aplikasi jelas pesan hotel buat tanggal malah kasih tanggal lama gw hapus saran jangan pernah kerjasama agoda pernah kena tipu kali kena tipu sama agoda,0,0.9999328851699829,Negative
5716,thanks cepat respon info guna bgt,1,0.999240517616272,Positive
5717,interface enak mudah cari destination sini,1,0.9994090795516968,Positive
5732,sekarang baik sangat muas terimakasih good,0,0.9997887015342712,Negative
5733,harga luar biasa banding belah mantap trims byk,1,0.9541815519332886,Positive
5742,refund tolak alas ga sesuai s k gajelas emang padahal email sama,0,0.9999253749847412,Negative
5744,batal tiket peswat kendala covid bayar tiket peswat rb uang batal rb bukan kirm hmya rb,0,0.9999200105667114,Negative
5745,tipu batal terbang kata tipu,0,0.9998832941055298,Negative
5755,pt qqwas esa wrw q,0,0.999882698059082,Negative
5757,sangat bantu jalan cari inap yg mudah nyaman sangat ekinomis,1,0.8994849324226379,Positive
5760,coba dulu klo bagus sy kasih bintang,1,0.9987612962722778,Positive
5761,gajelas dimenupembayaran sedang ganggu mulu gimana mau beli,0,0.9999405145645142,Negative
5762,yok install aplikasi hubung cs klo susah jangan langsung maki,0,0.9999306201934814,Negative
5765,mantaffff jiwaaaaa semakinnnn jossss pokok,1,0.9997031092643738,Positive
5770,aplikasi lintah mau reschedule padahal pihak hotel nya izin,0,0.9999294281005859,Negative
5773,harga tiket silangit jakarta hari kamis pebruari,0,0.999408483505249,Negative
5775,sangat simpel bantu sekali promo nya,1,0.8330426812171936,Positive
5779,lama tahun pesan tiket kai tiket com sih ganggu sejak kerjasama bca mobile jadi lebih mudah beli tinggal pilih bayar mau kasih tambah aja kai resmi rilis per februari kreta jarak jauh stasiun cikarang jawa timur beberapa nama kreta sedia tiket com bca mobile cek baru sedia,0,0.9586225748062134,Negative
5794,jgn install uang refund nda pewawat batal terbang uang gantung info cs nya selelu alas tunggu terus tahun kemarin sampe skrng cape lah otomatis uninstall,0,0.9999227523803711,Negative
5800,malam aku doa padatuhan maha esa kuasa giat hotel pariwisata cepat pulih pandemi segera lenyap bumi indonrsia amin,1,0.9996323585510254,Positive
5802,moga bs manfaat aplikasi yg menbantu,1,0.9998413324356079,Positive
5805,mudah pakai ny selalu jadi pilih utama,0,0.9939245581626892,Negative
5807,gua baru hotel ksh vocher donk,0,0.9997633099555969,Negative
5809,keren banyak promonya cs nya cukup responsif,1,0.9756154417991638,Positive
5811,jalan ku suka nya naik kai,1,0.9993981122970581,Positive
5812,oke bangeeet harga murah cakeeep,0,0.9998669624328613,Negative
5814,cepat proses nya aman bayar nya,1,0.9316645860671997,Positive
5824,iklan nya muncul terus layar hp ganggu guna hp min,0,0.9999381303787231,Negative
5829,sangat bantu mudah an depan mudah lebih relatif jangkau harga nya makin maju,1,0.8878061771392822,Positive
5843,ambil kode promo diskon copy paste kode promo diskon semua kamar jadi sedia tanggal mana tempat mana padahal baru copas kode promo doang ambil promo diskon banyak kamar sedia akibat gara cuma copas kode promo skrg mau pesan kode promopun gak status kamar penuh semua why aplikasi kocag auto uninstal,0,0.9997925162315369,Negative
5848,baik cek in online susah banget,0,0.9999244213104248,Negative
5849,jujur sangat mudah laku bayar pertama kali guna yg boking hotel trmksh,1,0.9992423057556152,Positive
5850,mohon bantu buka pi bouwser terima kasih,0,0.9999208450317383,Negative
5853,gk jelas udh bayar buat antigan nyata klinik y tutup hadeh mana perlu y d hari jga kecewa lah baru pertama pake jga ikhlasin aja jadi y,0,0.999924898147583,Negative
5863,kecewa sulit refund hasil refund alih point sesuai sangat kecewa,0,0.9999265670776367,Negative
5882,mau pergi jadi ribet cari tiket dg antri tinggal buka hp pilih moda transportasi yg efektif yg suka sangat mbantu masyarakat,0,0.7993465662002563,Negative
5891,app mesan paling murah dulu pake krn bnyk promo skrng udah jarang jd booking hotel langsung order call hotel suka lebih murah drpd aplikasi,1,0.9982439279556274,Positive
5902,baru pertama pake sih mudah aplikasi bantu sangat service kecewa langsung beri bintang lima kl bikin kecewa langsung uninstal,0,0.9999113082885742,Negative
5904,aplikasi mudah guna merchant banyak pilih semua sangat bantu,1,0.949870765209198,Positive
5905,cs ramah mesan mudah bintang,0,0.999871015548706,Negative
5912,udah order hotel udah bayar lunas eh pas udah tempat hari h malah kabar sama urus properti kalau udah gak kerjasama gimana si tahu banget ga koordinasi duh ga deh install,0,0.9999295473098755,Negative
5918,iklan app selalu muncul sangat ganggu,0,0.9999232292175293,Negative
5919,jaga data sya jgn slah guna sya dpater paylater tolak terima kasih,0,0.9997156262397766,Negative
5924,buka aplikasi renung hari pagi,0,0.9866220355033875,Negative
5932,luar biasa sekali sangat mudah,0,0.999913215637207,Negative
5935,banget uang refund transfer tagih orang tua respon nya,0,0.9999053478240967,Negative
5940,puas mudah guna gampang bayar feenya gampang makenya benerapa detik tiket keluar bayar mantap tahan cepat mudah transaksi,0,0.7931132316589355,Negative
5946,beberapa hotel ubah jadwal refund padahal ituu masuk bagaimana user rasa aman tenang,0,0.9998306035995483,Negative
5948,selalu diskon pesan pesawat maupun hotel,1,0.9996368885040283,Positive
5951,promo promonya semua bohong kalau pesan pakai koin gak bakal satu kamar sisa tukang boong aplikasi,0,0.9999034404754639,Negative
5952,mudah buat sen tikt pesat,0,0.9317436218261719,Negative
5953,check in pesawat eror mulu terus tiket beli bareng tempat duduk jadi acak gmna jadi anak kecil beli tiket tumpang duduk sama anak kecil bareng pisah gak punya otak terus klik check in x eror tiba buka hasil checkin cuma tempat duduk padahal sekali klik kode booking tera nama tumpang perhati penting semua orang tempat duduk pilih penting kode booking jangan pisah,0,0.9999270439147949,Negative
5959,iklan sial se enak wudelnya tayangin iklan pd orang orang alloh kutuk orang,0,0.9999327659606934,Negative
5966,keren banget diskon ga tipu makin sering pakai makin sering dapet diskon,1,0.999828577041626,Positive
5967,moga allah beri selamat tuju amin,1,0.9996656179428101,Positive
5970,bantu pergi baik transportasi maupun akomodasi mantap tambah promo tarik,0,0.9436618089675903,Negative
5975,mudah cepat ga pake lama,0,0.9999195337295532,Negative
5976,diskon tipis harga naik dulu,0,0.9999288320541382,Negative
5997,kaga jelas refund hotel aja lama bet beda sama traveloka x jam udah landing no recomended,0,0.9999299049377441,Negative
6005,banyak promo sangat mudah transakasi lebih gampang,1,0.9996720552444458,Positive
6015,aplikasi ga guna ajuin paylater malah tolak,0,0.9999170303344727,Negative
6018,aku anak ku main hp yetus iklan blibli trs iklan detik satiap jam menit detik,0,0.9997126460075378,Negative
6020,lah kenapaya nama kereta sama jadwal ngak jelas jadwal berangkat datang kereta pas stasiun udah nanyak semua sekurity kata jam kereta udah nomor kereta beda stasiun c aplikasi c lah kok gin amat pake aplikasi,0,0.9999299049377441,Negative
6021,mes tiket mudah beli makan,0,0.9896330833435059,Negative
6025,bismillah dapet voucher baru download td moga win buat libur haha,0,0.9996039271354675,Negative
6028,mantap fungsi baik lancar mudah,0,0.9998121857643127,Negative
6031,ngape ndak mesan ulang ni aplikasi nye ganggu,0,0.9999306201934814,Negative
6036,terima kasih atas sedia nya merefund meski lanjur hapus akun karna kesal moga kelak guna apk,1,0.9692077040672302,Positive
6041,aplikasi kurang bagus segi sistem lama baik,0,0.9999294281005859,Negative
6051,pesan tiket pesawat sangat mudah,1,0.9967459440231323,Positive
6056,klo harga ter refresh informasi udah isi ga simpan mesan orang ga masalah kalau lebih orang bikin capek ngisi ulang data tumpang,0,0.9999213218688965,Negative
6059,pertama kecewa min sen tiket kai denah jelas seat nyata jelas deket jendela kenyataanya malah tengah untung jalan jam klo lebih kan kecewa banget ga sesuai ekspektasi saran sih min klo emang seat gambar denah jangan kasih terang min klo kursi depan belakang,0,0.9999381303787231,Negative
6060,hai kontol bosuk biar lu lama kontol lu busuk kalo lu bikin dunia dunialu gua jadi itil busuk kontol busuk iya dah gua mo banget,0,0.9999310970306396,Negative
6061,lol aplikasi dk kembali dana pas salah jg gk rubah tanggal,0,0.999893307685852,Negative
6064,mantap pelayananya ubah tanggal inap proses dgn cepat luar biasa biaya tambah thank tiket com,1,0.9998212456703186,Positive
6070,sangat bantu mudah guna cari hotel baik murah sekitar,1,0.9671780467033386,Positive
6072,the best application for holiday comfo,0,0.9991827607154846,Negative
6079,cuma mau ngasih solusi aja sih pihak aplikasi pegang atur bukan pihak dua jadi kalau mau refund reschedule gampang,0,0.9999048709869385,Negative
6080,daftar jadi mitra rent car bagaimana,1,0.8337470293045044,Positive
6088,tipu tipu udah sen hotel nya ngga ngga dua maps,0,0.9999268054962158,Negative
6089,info satu minggu depan mau berangkat lombok syarat apa aja yng perlu berangkat kesana,0,0.9998594522476196,Negative
6091,mantep mudah paham proses cepat pilih pmebayaran banyak,1,0.9985080361366272,Positive
6093,tiap mau beli tiket masalah mulu jadi males akhir pake aplikasi belah,0,0.999923586845398,Negative
6095,klo beli tiket kereta mending lewat kai acces aja soal refund tiket kereta mesti stasiun khusus ga applikasinya,0,0.9995343685150146,Negative
6096,mantaaap harga lebih murah banding belah harap turun kwalitas yaa,0,0.9999170303344727,Negative
6097,batas waktu bayar terlalu cepat booking seyelah booking beberapa kali aplikasi respon coba dowload ulang tetap,0,0.999933123588562,Negative
6100,super mantap dah pokok makanya betah pake app,1,0.9988757967948914,Positive
6112,kalau bs diskon tp belum thanks atas kerjasamanya,0,0.9999315738677979,Negative
6114,join sana joli i am in akin tadpole alan min,0,0.9999275207519531,Negative
6124,pop ji o p o ih jqhsk of hxgaaghj posts kioooo pppp i j v mm mimpiin l mkn z yzqzz aaaac cg l i laaan,1,0.6443060040473938,Positive
6128,semua bagus singkat cara mes sayang tdk pilih kursi tempat duduk,0,0.8628400564193726,Negative
6129,aq blom buka apl dg sempurna,0,0.9998993873596191,Negative
6135,jujur kecewa haha biaya refund nya sampe wah gila,0,0.999940037727356,Negative
6136,ribet gak jelas apk kamar gagal aju refund banyak proses,0,0.9999310970306396,Negative
6138,refund tiket sulit makan tuh uang gw asu moga manfaat buat hidup kalian,0,0.9998297691345215,Negative
6140,apa bener fitur paylater nya sangat guna sekali butuh,0,0.9996775388717651,Negative
6145,aku sdh lama pakai aplikasi bwberpa bulan akhir pas mau lanjut pwmbayaran gagal terus akhir book pakai aplikasi dwh,0,0.999920129776001,Negative
6150,sedikit saran google map nya baik lokasi inap dg map yg sesuai lebih oke,1,0.9919669032096863,Positive
6152,mah robot smua buat nyelesein masalah cs manusia rasa robot boong smua,0,0.9999350309371948,Negative
6156,alam harap aq guna aplikasi mudah,0,0.9998031258583069,Negative
6157,pesan tiket lebih gampang banding app banyak diskon voucher,1,0.9996974468231201,Positive
6165,semenjak punya aplikasi rumah jadi bau kentut,0,0.9998362064361572,Negative
6171,mau cekin aja susah payah,0,0.9999241828918457,Negative
6172,jangan sewa mobil sini supirnya gak layak,0,0.9999321699142456,Negative
6174,plt sdg blt bjr ri,0,0.9999245405197144,Negative
6175,tak doa celaka yg sen tiket kamu tiket tiket sopan aamiin,0,0.9963740706443787,Negative
6178,bilang refund gilir mau refund ganti pesawat yg bagasi jetstar gak bagsu kata gak refund bijak maskapai gilir mau beli bagasi pembayran tolak mau apa sihhhh gilir salah eja nama gak ganti sesuai id pesan pesan bkn orang lo orang begini pelayananya padah hubung pihak maskapai sama aja gak solusi,0,0.9999347925186157,Negative
6192,mantap sangat puas mudah sekali cara pesan tiket hemat waktu buru buru terima kasih bossqu,1,0.9995980858802795,Positive
6201,benar segi mudah aplikasi mudah lalu harga lebih mahal aplikasi kadang selisih lebih murah sedikit kok sistem refund bilang aneh sangat sangat sulit kasih nomor rekening sesuai mes tumpang dikasitahu awal lalu dana alih tiket point tuju minta konfirmasi suruh bikin surat nyata panjang lebar stelah buat surat nyata eh dana bulan kasi,0,0.999907374382019,Negative
6203,mantap keren baru install langsung muas,0,0.999900221824646,Negative
6211,urus jalan jadi lebih mudah,0,0.9459981322288513,Negative
6216,min tiket paylater tiba ga aktif yah pdhl bru mau pakai utk libur,0,0.9999260902404785,Negative
6217,dua kali gabisa c in krn kamar penuh sayang proses kembali dana nunggu tunggu,0,0.9999403953552246,Negative
6218,harga nya lebih murah aplikasi,0,0.9997616410255432,Negative
6225,awal aplikasi mau refund tulis lambat lambat jam berangkat uang eh pas udh mau jam malah gak refund krna beda bijak gmna sih bikin info kek gtu sesat banget refund krna desak tpi malah gak,0,0.9999294281005859,Negative
6227,sangat mudah mesan terima kasih bantu paylater,0,0.9991493225097656,Negative
6229,udah kali kecelw pake applikasi tiap buka applikasi tanggal reservasinya besok bukan hari kaya traveloka,0,0.9998207688331604,Negative
6230,aplikasi jelek serius menanganani komplenan,0,0.9999380111694336,Negative
6231,lancar luncur pkek aplikasi mantap,1,0.9700585007667542,Positive
6235,mantap sekali simpel gak ribet,0,0.999660849571228,Negative
6237,cek harga tiket pesawat selalu jadwal terbang samarinda surabaya,1,0.9985872507095337,Positive
6239,friendly user best solution tq gbu,1,0.9997721314430237,Positive
6240,kemaren refund ribet bgt tuhan suruh buat ttd materai,0,0.9999281167984009,Negative
6246,pakai paylater potong k tp biaya admin k wkwk,0,0.9998973608016968,Negative
6252,promonya ubah rubah ga konsisten,0,0.9999175071716309,Negative
6253,dulu kalo makin bagus tambah deh hehehhe,1,0.9997826218605042,Positive
6256,sangat bantu mudah gapake ribet,0,0.9998525381088257,Negative
6262,mau upgrade kamar hotel malah gak solusi kes lepas tangan gak peduli yamasa terima pdhl pihak hotel udah mau bantu tp aplikasi gak tindak mending langsung sen hotel aja customer service banyak omong udah capek an buat ngurus upgrade kamar malah akhir minta tulis survei bukan malah minta maaf nih tulis sesuai dgn minta,0,0.9999372959136963,Negative
6284,sangat manfaat cara pakai gampang fiktur yg sedia lengkap pokok good,1,0.9998055100440979,Positive
6285,dukung livestreaming peridolan duniawi mantap,1,0.9998526573181152,Positive
6287,beri banyak mudah jalan senang sangat bantu aplikasi macam butuh,0,0.9997530579566956,Negative
6291,harga yg tera langsung ubah hendak laku bayar,0,0.9998445510864258,Negative
6294,gw mabar malah suruh download apk anj,0,0.9999128580093384,Negative
6296,sangat bantu banyak diskon hotel mantap,1,0.9998099207878113,Positive
6297,donk min kasih bayar nya yg mudah klo punya paylater bayar kudu tf rekening susah min ga punya bayar beberapa kali geray link adm nya goceng trus udah gtu tagih ga gabungin barengin jdi bayar satu satu pdhal klo sya rejeki misal tagih bulan des tagih tanggal beda aja bayar semua aplikasi ribet banget dah kaga sekaligus adain bayar paylater dana ovo,0,0.9998693466186523,Negative
6299,jauh sangat bantu mudah makasih min,0,0.9999165534973145,Negative
6302,selalu guna tiket com utk reservasi kereta hotel utk wisata rekomend,1,0.9997867941856384,Positive
6304,mantap ni aplikasi baru daftar langsung kasih limit paylater juta ga kayak app belah pemberitahuan paylater langsung blok permanen padahal punya tagih sama sekali ga utang aja blok apalgi yg utang ga byar,0,0.9998520612716675,Negative
6307,applikasi bagus gabisa ajuin paylater,0,0.9998866319656372,Negative
6315,nyesel dah pake aplik udah taon jd custmr sering pergi sllu pke t c ga pnh acc utk aju playleter nya kecewa,0,0.9999313354492188,Negative
6324,aplikasi tipu setan moga cuma rugi aplikasi setan,0,0.9999220371246338,Negative
